LAUS Code,statefips,countyfips,County Name/State Abbreviation,Period,labor force,Employed,Unemployed,unemployment_rate
CN2606100000000,26,61,"Houghton County, MI",20-Nov,"16,783","16,203",580,3.5
CN2606300000000,26,63,"Huron County, MI",20-Nov,"15,567","15,038",529,3.4
CN2606500000000,26,65,"Ingham County, MI",20-Nov,"145,349","139,296","6,053",4.2
CN2606700000000,26,67,"Ionia County, MI",20-Nov,"29,427","28,359","1,068",3.6
CN2606900000000,26,69,"Iosco County, MI",20-Nov,"10,011","9,489",522,5.2
CN2607100000000,26,71,"Iron County, MI",20-Nov,"5,226","5,014",212,4.1
CN2607300000000,26,73,"Isabella County, MI",20-Nov,"35,417","34,096","1,321",3.7
CN2607500000000,26,75,"Jackson County, MI",20-Nov,"72,478","69,117","3,361",4.6
CN2607700000000,26,77,"Kalamazoo County, MI",20-Nov,"132,511","127,204","5,307",4
CN2607900000000,26,79,"Kalkaska County, MI",20-Nov,"8,119","7,710",409,5
CN2608100000000,26,81,"Kent County, MI",20-Nov,"355,861","341,868","13,993",3.9
CN2608300000000,26,83,"Keweenaw County, MI",20-Nov,910,863,47,5.2
CN2608500000000,26,85,"Lake County, MI",20-Nov,"3,723","3,476",247,6.6
CN2608700000000,26,87,"Lapeer County, MI",20-Nov,"41,449","38,325","3,124",7.5
CN2608900000000,26,89,"Leelanau County, MI",20-Nov,"10,782","10,408",374,3.5
CN2609100000000,26,91,"Lenawee County, MI",20-Nov,"45,257","43,463","1,794",4
CN2609300000000,26,93,"Livingston County, MI",20-Nov,"104,460","98,371","6,089",5.8
CN2609500000000,26,95,"Luce County, MI",20-Nov,"2,250","2,136",114,5.1
CN2609700000000,26,97,"Mackinac County, MI",20-Nov,"4,210","3,904",306,7.3
CN2609900000000,26,99,"Macomb County, MI",20-Nov,"459,551","421,523","38,028",8.3
CN2610100000000,26,101,"Manistee County, MI",20-Nov,"9,904","9,401",503,5.1
CN2610300000000,26,103,"Marquette County, MI",20-Nov,"33,149","31,887","1,262",3.8
CN2610500000000,26,105,"Mason County, MI",20-Nov,"13,426","12,782",644,4.8
CN2610700000000,26,107,"Mecosta County, MI",20-Nov,"18,353","17,494",859,4.7
CN2610900000000,26,109,"Menominee County, MI",20-Nov,"10,854","10,496",358,3.3
CN2611100000000,26,111,"Midland County, MI",20-Nov,"38,969","37,470","1,499",3.8
CN2611300000000,26,113,"Missaukee County, MI",20-Nov,"6,998","6,732",266,3.8
CN2611500000000,26,115,"Monroe County, MI",20-Nov,"71,272","68,276","2,996",4.2
CN2611700000000,26,117,"Montcalm County, MI",20-Nov,"27,755","26,569","1,186",4.3
CN2611900000000,26,119,"Montmorency County, MI",20-Nov,"2,906","2,694",212,7.3
CN2612100000000,26,121,"Muskegon County, MI",20-Nov,"74,465","69,685","4,780",6.4
CN2612300000000,26,123,"Newaygo County, MI",20-Nov,"22,723","21,723","1,000",4.4
CN2612500000000,26,125,"Oakland County, MI",20-Nov,"688,176","641,398","46,778",6.8
CN2612700000000,26,127,"Oceana County, MI",20-Nov,"11,398","10,747",651,5.7
CN2612900000000,26,129,"Ogemaw County, MI",20-Nov,"7,917","7,501",416,5.3
CN2613100000000,26,131,"Ontonagon County, MI",20-Nov,"2,013","1,903",110,5.5
CN2613300000000,26,133,"Osceola County, MI",20-Nov,"11,540","11,083",457,4
CN2613500000000,26,135,"Oscoda County, MI",20-Nov,"2,925","2,765",160,5.5
CN2613700000000,26,137,"Otsego County, MI",20-Nov,"11,140","10,552",588,5.3
CN2613900000000,26,139,"Ottawa County, MI",20-Nov,"158,278","153,153","5,125",3.2
CN2614100000000,26,141,"Presque Isle County, MI",20-Nov,"4,762","4,492",270,5.7
CN2614300000000,26,143,"Roscommon County, MI",20-Nov,"7,366","6,906",460,6.2
CN2614500000000,26,145,"Saginaw County, MI",20-Nov,"83,435","78,944","4,491",5.4
CN2614700000000,26,147,"St. Clair County, MI",20-Nov,"76,777","70,816","5,961",7.8
CN2614900000000,26,149,"St. Joseph County, MI",20-Nov,"28,116","26,904","1,212",4.3
CN2615100000000,26,151,"Sanilac County, MI",20-Nov,"19,027","18,255",772,4.1
CN2615300000000,26,153,"Schoolcraft County, MI",20-Nov,"3,338","3,179",159,4.8
CN2615500000000,26,155,"Shiawassee County, MI",20-Nov,"33,389","32,035","1,354",4.1
CN2615700000000,26,157,"Tuscola County, MI",20-Nov,"23,679","22,639","1,040",4.4
CN2615900000000,26,159,"Van Buren County, MI",20-Nov,"34,463","32,938","1,525",4.4
CN2616100000000,26,161,"Washtenaw County, MI",20-Nov,"199,710","192,970","6,740",3.4
CN2616300000000,26,163,"Wayne County, MI",20-Nov,"836,953","742,486","94,467",11.3
CN2616500000000,26,165,"Wexford County, MI",20-Nov,"15,163","14,509",654,4.3
CN2700100000000,27,1,"Aitkin County, MN",20-Nov,"7,190","6,780",410,5.7
CN2700300000000,27,3,"Anoka County, MN",20-Nov,"192,710","184,827","7,883",4.1
CN2700500000000,27,5,"Becker County, MN",20-Nov,"18,912","18,174",738,3.9
CN2700700000000,27,7,"Beltrami County, MN",20-Nov,"24,596","23,513","1,083",4.4
CN2700900000000,27,9,"Benton County, MN",20-Nov,"22,121","21,068","1,053",4.8
CN2701100000000,27,11,"Big Stone County, MN",20-Nov,"2,436","2,373",63,2.6
CN2701300000000,27,13,"Blue Earth County, MN",20-Nov,"40,687","39,352","1,335",3.3
CN2701500000000,27,15,"Brown County, MN",20-Nov,"14,522","14,031",491,3.4
CN2701700000000,27,17,"Carlton County, MN",20-Nov,"17,011","16,243",768,4.5
CN2701900000000,27,19,"Carver County, MN",20-Nov,"56,988","55,082","1,906",3.3
CN2702100000000,27,21,"Cass County, MN",20-Nov,"14,233","13,398",835,5.9
CN2702300000000,27,23,"Chippewa County, MN",20-Nov,"6,883","6,672",211,3.1
CN2702500000000,27,25,"Chisago County, MN",20-Nov,"29,234","27,911","1,323",4.5
CN2702700000000,27,27,"Clay County, MN",20-Nov,"36,125","35,098","1,027",2.8
CN2702900000000,27,29,"Clearwater County, MN",20-Nov,"4,335","4,044",291,6.7
CN2703100000000,27,31,"Cook County, MN",20-Nov,"3,032","2,875",157,5.2
CN2703300000000,27,33,"Cottonwood County, MN",20-Nov,"6,180","5,947",233,3.8
CN2703500000000,27,35,"Crow Wing County, MN",20-Nov,"32,443","30,815","1,628",5
CN2703700000000,27,37,"Dakota County, MN",20-Nov,"235,216","226,350","8,866",3.8
CN2703900000000,27,39,"Dodge County, MN",20-Nov,"11,658","11,237",421,3.6
CN2704100000000,27,41,"Douglas County, MN",20-Nov,"21,264","20,562",702,3.3
CN2704300000000,27,43,"Faribault County, MN",20-Nov,"7,009","6,682",327,4.7
CN2704500000000,27,45,"Fillmore County, MN",20-Nov,"11,358","11,017",341,3
CN2704700000000,27,47,"Freeborn County, MN",20-Nov,"16,350","15,778",572,3.5
CN2704900000000,27,49,"Goodhue County, MN",20-Nov,"26,729","25,811",918,3.4
CN2705100000000,27,51,"Grant County, MN",20-Nov,"3,367","3,253",114,3.4
CN2705300000000,27,53,"Hennepin County, MN",20-Nov,"691,552","663,002","28,550",4.1
CN2705500000000,27,55,"Houston County, MN",20-Nov,"10,095","9,842",253,2.5
CN2705700000000,27,57,"Hubbard County, MN",20-Nov,"9,838","9,362",476,4.8
CN2705900000000,27,59,"Isanti County, MN",20-Nov,"20,741","19,756",985,4.7
CN2706100000000,27,61,"Itasca County, MN",20-Nov,"21,178","19,967","1,211",5.7
CN2706300000000,27,63,"Jackson County, MN",20-Nov,"5,818","5,637",181,3.1
CN2706500000000,27,65,"Kanabec County, MN",20-Nov,"9,026","8,474",552,6.1
CN2706700000000,27,67,"Kandiyohi County, MN",20-Nov,"24,436","23,609",827,3.4
CN2706900000000,27,69,"Kittson County, MN",20-Nov,"2,360","2,286",74,3.1
CN2707100000000,27,71,"Koochiching County, MN",20-Nov,"5,740","5,435",305,5.3
CN2707300000000,27,73,"Lac qui Parle County, MN",20-Nov,"3,611","3,497",114,3.2
CN2707500000000,27,75,"Lake County, MN",20-Nov,"5,281","5,064",217,4.1
CN2707700000000,27,77,"Lake of the Woods County, MN",20-Nov,"2,427","2,290",137,5.6
CN2707900000000,27,79,"Le Sueur County, MN",20-Nov,"15,740","14,988",752,4.8
CN2708100000000,27,81,"Lincoln County, MN",20-Nov,"3,269","3,175",94,2.9
CN2708300000000,27,83,"Lyon County, MN",20-Nov,"14,579","14,137",442,3
CN2708500000000,27,85,"McLeod County, MN",20-Nov,"19,101","18,353",748,3.9
CN2708700000000,27,87,"Mahnomen County, MN",20-Nov,"2,369","2,209",160,6.8
CN2708900000000,27,89,"Marshall County, MN",20-Nov,"5,378","5,112",266,4.9
CN2709100000000,27,91,"Martin County, MN",20-Nov,"10,047","9,728",319,3.2
CN2709300000000,27,93,"Meeker County, MN",20-Nov,"13,383","12,859",524,3.9
CN2709500000000,27,95,"Mille Lacs County, MN",20-Nov,"12,614","11,847",767,6.1
CN2709700000000,27,97,"Morrison County, MN",20-Nov,"17,851","16,828","1,023",5.7
CN2709900000000,27,99,"Mower County, MN",20-Nov,"20,769","20,036",733,3.5
CN2710100000000,27,101,"Murray County, MN",20-Nov,"4,740","4,555",185,3.9
CN2710300000000,27,103,"Nicollet County, MN",20-Nov,"21,013","20,399",614,2.9
CN2710500000000,27,105,"Nobles County, MN",20-Nov,"11,511","11,180",331,2.9
CN2710700000000,27,107,"Norman County, MN",20-Nov,"3,270","3,142",128,3.9
CN2710900000000,27,109,"Olmsted County, MN",20-Nov,"86,843","83,874","2,969",3.4
CN2711100000000,27,111,"Otter Tail County, MN",20-Nov,"31,105","30,035","1,070",3.4
CN2711300000000,27,113,"Pennington County, MN",20-Nov,"8,497","8,216",281,3.3
CN2711500000000,27,115,"Pine County, MN",20-Nov,"14,760","13,993",767,5.2
CN2711700000000,27,117,"Pipestone County, MN",20-Nov,"4,802","4,685",117,2.4
CN2711900000000,27,119,"Polk County, MN",20-Nov,"16,673","16,016",657,3.9
CN2712100000000,27,121,"Pope County, MN",20-Nov,"6,582","6,367",215,3.3
CN2712300000000,27,123,"Ramsey County, MN",20-Nov,"283,516","271,145","12,371",4.4
CN2712500000000,27,125,"Red Lake County, MN",20-Nov,"2,195","2,109",86,3.9
CN2712700000000,27,127,"Redwood County, MN",20-Nov,"7,719","7,453",266,3.4
CN2712900000000,27,129,"Renville County, MN",20-Nov,"8,496","8,188",308,3.6
CN2713100000000,27,131,"Rice County, MN",20-Nov,"37,341","36,053","1,288",3.4
CN2713300000000,27,133,"Rock County, MN",20-Nov,"5,699","5,591",108,1.9
CN2713500000000,27,135,"Roseau County, MN",20-Nov,"7,894","7,605",289,3.7
CN2713700000000,27,137,"St. Louis County, MN",20-Nov,"97,626","93,053","4,573",4.7
CN2713900000000,27,139,"Scott County, MN",20-Nov,"81,230","78,391","2,839",3.5
CN2714100000000,27,141,"Sherburne County, MN",20-Nov,"50,955","48,847","2,108",4.1
CN2714300000000,27,143,"Sibley County, MN",20-Nov,"8,429","8,096",333,4
CN2714500000000,27,145,"Stearns County, MN",20-Nov,"90,964","87,382","3,582",3.9
CN2714700000000,27,147,"Steele County, MN",20-Nov,"21,482","20,758",724,3.4
CN2714900000000,27,149,"Stevens County, MN",20-Nov,"5,427","5,280",147,2.7
CN2715100000000,27,151,"Swift County, MN",20-Nov,"4,924","4,712",212,4.3
CN2715300000000,27,153,"Todd County, MN",20-Nov,"13,882","13,275",607,4.4
CN2715500000000,27,155,"Traverse County, MN",20-Nov,"1,801","1,759",42,2.3
CN2715700000000,27,157,"Wabasha County, MN",20-Nov,"12,136","11,726",410,3.4
CN2715900000000,27,159,"Wadena County, MN",20-Nov,"6,074","5,787",287,4.7
CN2716100000000,27,161,"Waseca County, MN",20-Nov,"9,051","8,702",349,3.9
CN2716300000000,27,163,"Washington County, MN",20-Nov,"139,136","134,380","4,756",3.4
CN2716500000000,27,165,"Watonwan County, MN",20-Nov,"6,555","6,364",191,2.9
CN2716700000000,27,167,"Wilkin County, MN",20-Nov,"3,489","3,379",110,3.2
CN2716900000000,27,169,"Winona County, MN",20-Nov,"28,804","27,974",830,2.9
CN2717100000000,27,171,"Wright County, MN",20-Nov,"73,493","70,814","2,679",3.6
CN2717300000000,27,173,"Yellow Medicine County, MN",20-Nov,"5,378","5,216",162,3
CN2800100000000,28,1,"Adams County, MS",20-Nov,"11,426","10,398","1,028",9
CN2800300000000,28,3,"Alcorn County, MS",20-Nov,"16,075","15,351",724,4.5
CN2800500000000,28,5,"Amite County, MS",20-Nov,"4,460","4,114",346,7.8
CN2800700000000,28,7,"Attala County, MS",20-Nov,"7,067","6,598",469,6.6
CN2800900000000,28,9,"Benton County, MS",20-Nov,"3,087","2,895",192,6.2
CN2801100000000,28,11,"Bolivar County, MS",20-Nov,"11,655","10,820",835,7.2
CN2801300000000,28,13,"Calhoun County, MS",20-Nov,"5,300","5,021",279,5.3
CN2801500000000,28,15,"Carroll County, MS",20-Nov,"3,328","3,123",205,6.2
CN2801700000000,28,17,"Chickasaw County, MS",20-Nov,"6,883","6,398",485,7
CN2801900000000,28,19,"Choctaw County, MS",20-Nov,"3,635","3,442",193,5.3
CN2802100000000,28,21,"Claiborne County, MS",20-Nov,"3,028","2,661",367,12.1
CN2802300000000,28,23,"Clarke County, MS",20-Nov,"5,754","5,363",391,6.8
CN2802500000000,28,25,"Clay County, MS",20-Nov,"7,501","6,825",676,9
CN2802700000000,28,27,"Coahoma County, MS",20-Nov,"8,312","7,541",771,9.3
CN2802900000000,28,29,"Copiah County, MS",20-Nov,"11,184","10,421",763,6.8
CN2803100000000,28,31,"Covington County, MS",20-Nov,"8,194","7,691",503,6.1
CN2803300000000,28,33,"DeSoto County, MS",20-Nov,"92,180","88,256","3,924",4.3
CN2803500000000,28,35,"Forrest County, MS",20-Nov,"34,958","32,868","2,090",6
CN2803700000000,28,37,"Franklin County, MS",20-Nov,"2,850","2,651",199,7
CN2803900000000,28,39,"George County, MS",20-Nov,"8,635","8,022",613,7.1
CN2804100000000,28,41,"Greene County, MS",20-Nov,"4,149","3,844",305,7.4
CN2804300000000,28,43,"Grenada County, MS",20-Nov,"9,444","8,931",513,5.4
CN2804500000000,28,45,"Hancock County, MS",20-Nov,"19,097","17,890","1,207",6.3
CN2804700000000,28,47,"Harrison County, MS",20-Nov,"88,721","83,286","5,435",6.1
CN2804900000000,28,49,"Hinds County, MS",20-Nov,"108,925","101,527","7,398",6.8
CN2805100000000,28,51,"Holmes County, MS",20-Nov,"5,567","4,903",664,11.9
CN2805300000000,28,53,"Humphreys County, MS",20-Nov,"2,152","1,892",260,12.1
CN2805500000000,28,55,"Issaquena County, MS",20-Nov,317,294,23,7.3
CN2805700000000,28,57,"Itawamba County, MS",20-Nov,"10,532","10,074",458,4.3
CN2805900000000,28,59,"Jackson County, MS",20-Nov,"59,841","56,029","3,812",6.4
CN2806100000000,28,61,"Jasper County, MS",20-Nov,"5,973","5,519",454,7.6
CN2806300000000,28,63,"Jefferson County, MS",20-Nov,"1,933","1,613",320,16.6
CN2806500000000,28,65,"Jefferson Davis County, MS",20-Nov,"4,044","3,714",330,8.2
CN2806700000000,28,67,"Jones County, MS",20-Nov,"25,377","23,871","1,506",5.9
CN2806900000000,28,69,"Kemper County, MS",20-Nov,"3,402","3,136",266,7.8
CN2807100000000,28,71,"Lafayette County, MS",20-Nov,"27,808","26,658","1,150",4.1
CN2807300000000,28,73,"Lamar County, MS",20-Nov,"32,072","30,695","1,377",4.3
CN2807500000000,28,75,"Lauderdale County, MS",20-Nov,"29,798","28,071","1,727",5.8
CN2807700000000,28,77,"Lawrence County, MS",20-Nov,"4,650","4,304",346,7.4
CN2807900000000,28,79,"Leake County, MS",20-Nov,"7,826","7,376",450,5.8
CN2808100000000,28,81,"Lee County, MS",20-Nov,"41,942","39,770","2,172",5.2
CN2808300000000,28,83,"Leflore County, MS",20-Nov,"9,831","8,942",889,9
CN2808500000000,28,85,"Lincoln County, MS",20-Nov,"14,643","13,812",831,5.7
CN2808700000000,28,87,"Lowndes County, MS",20-Nov,"25,013","23,425","1,588",6.3
CN2808900000000,28,89,"Madison County, MS",20-Nov,"53,262","50,946","2,316",4.3
CN2809100000000,28,91,"Marion County, MS",20-Nov,"9,783","9,190",593,6.1
CN2809300000000,28,93,"Marshall County, MS",20-Nov,"14,602","13,758",844,5.8
CN2809500000000,28,95,"Monroe County, MS",20-Nov,"15,409","14,459",950,6.2
CN2809700000000,28,97,"Montgomery County, MS",20-Nov,"3,978","3,722",256,6.4
CN2809900000000,28,99,"Neshoba County, MS",20-Nov,"9,732","9,160",572,5.9
CN2810100000000,28,101,"Newton County, MS",20-Nov,"8,523","8,077",446,5.2
CN2810300000000,28,103,"Noxubee County, MS",20-Nov,"3,564","3,229",335,9.4
CN2810500000000,28,105,"Oktibbeha County, MS",20-Nov,"22,561","21,305","1,256",5.6
CN2810700000000,28,107,"Panola County, MS",20-Nov,"12,543","11,544",999,8
CN2810900000000,28,109,"Pearl River County, MS",20-Nov,"23,690","22,237","1,453",6.1
CN2811100000000,28,111,"Perry County, MS",20-Nov,"4,441","4,148",293,6.6
CN2811300000000,28,113,"Pike County, MS",20-Nov,"14,908","13,730","1,178",7.9
CN2811500000000,28,115,"Pontotoc County, MS",20-Nov,"14,861","14,180",681,4.6
CN2811700000000,28,117,"Prentiss County, MS",20-Nov,"11,152","10,611",541,4.9
CN2811900000000,28,119,"Quitman County, MS",20-Nov,"2,135","1,931",204,9.6
CN2812100000000,28,121,"Rankin County, MS",20-Nov,"75,989","73,227","2,762",3.6
CN2812300000000,28,123,"Scott County, MS",20-Nov,"12,734","12,138",596,4.7
CN2812500000000,28,125,"Sharkey County, MS",20-Nov,"1,493","1,362",131,8.8
CN2812700000000,28,127,"Simpson County, MS",20-Nov,"10,736","10,147",589,5.5
CN2812900000000,28,129,"Smith County, MS",20-Nov,"6,514","6,208",306,4.7
CN2813100000000,28,131,"Stone County, MS",20-Nov,"6,809","6,403",406,6
CN2813300000000,28,133,"Sunflower County, MS",20-Nov,"7,579","6,860",719,9.5
CN2813500000000,28,135,"Tallahatchie County, MS",20-Nov,"4,754","4,430",324,6.8
CN2813700000000,28,137,"Tate County, MS",20-Nov,"12,481","11,732",749,6
CN2813900000000,28,139,"Tippah County, MS",20-Nov,"9,250","8,813",437,4.7
CN2814100000000,28,141,"Tishomingo County, MS",20-Nov,"8,592","8,224",368,4.3
CN2814300000000,28,143,"Tunica County, MS",20-Nov,"4,645","4,179",466,10
CN2814500000000,28,145,"Union County, MS",20-Nov,"14,271","13,662",609,4.3
CN2814700000000,28,147,"Walthall County, MS",20-Nov,"4,916","4,549",367,7.5
CN2814900000000,28,149,"Warren County, MS",20-Nov,"20,202","18,893","1,309",6.5
CN2815100000000,28,151,"Washington County, MS",20-Nov,"16,638","15,144","1,494",9
CN2815300000000,28,153,"Wayne County, MS",20-Nov,"7,308","6,775",533,7.3
CN2815500000000,28,155,"Webster County, MS",20-Nov,"3,901","3,690",211,5.4
CN2815700000000,28,157,"Wilkinson County, MS",20-Nov,"2,816","2,419",397,14.1
CN2815900000000,28,159,"Winston County, MS",20-Nov,"7,273","6,774",499,6.9
CN2816100000000,28,161,"Yalobusha County, MS",20-Nov,"4,812","4,524",288,6
CN2816300000000,28,163,"Yazoo County, MS",20-Nov,"9,391","8,686",705,7.5
CN2900100000000,29,1,"Adair County, MO",20-Nov,"10,147","9,790",357,3.5
CN2900300000000,29,3,"Andrew County, MO",20-Nov,"9,486","9,224",262,2.8
CN2900500000000,29,5,"Atchison County, MO",20-Nov,"2,693","2,621",72,2.7
CN2900700000000,29,7,"Audrain County, MO",20-Nov,"10,423","10,089",334,3.2
CN2900900000000,29,9,"Barry County, MO",20-Nov,"15,589","14,942",647,4.2
CN2901100000000,29,11,"Barton County, MO",20-Nov,"5,185","5,021",164,3.2
CN2901300000000,29,13,"Bates County, MO",20-Nov,"7,635","7,353",282,3.7
CN2901500000000,29,15,"Benton County, MO",20-Nov,"7,235","6,869",366,5.1
CN2901700000000,29,17,"Bollinger County, MO",20-Nov,"5,117","4,914",203,4
CN2901900000000,29,19,"Boone County, MO",20-Nov,"96,278","93,544","2,734",2.8
CN2902100000000,29,21,"Buchanan County, MO",20-Nov,"43,391","41,843","1,548",3.6
CN2902300000000,29,23,"Butler County, MO",20-Nov,"17,993","17,210",783,4.4
CN2902500000000,29,25,"Caldwell County, MO",20-Nov,"4,252","4,104",148,3.5
CN2902700000000,29,27,"Callaway County, MO",20-Nov,"20,651","20,033",618,3
CN2902900000000,29,29,"Camden County, MO",20-Nov,"18,541","17,710",831,4.5
CN2903100000000,29,31,"Cape Girardeau County, MO",20-Nov,"37,803","36,504","1,299",3.4
CN2903300000000,29,33,"Carroll County, MO",20-Nov,"4,708","4,458",250,5.3
CN2903500000000,29,35,"Carter County, MO",20-Nov,"2,564","2,451",113,4.4
CN2903700000000,29,37,"Cass County, MO",20-Nov,"53,072","51,129","1,943",3.7
CN2903900000000,29,39,"Cedar County, MO",20-Nov,"5,802","5,608",194,3.3
CN2904100000000,29,41,"Chariton County, MO",20-Nov,"3,715","3,612",103,2.8
CN2904300000000,29,43,"Christian County, MO",20-Nov,"44,077","42,727","1,350",3.1
CN2904500000000,29,45,"Clark County, MO",20-Nov,"3,188","3,046",142,4.5
CN2904700000000,29,47,"Clay County, MO",20-Nov,"131,955","127,122","4,833",3.7
CN2904900000000,29,49,"Clinton County, MO",20-Nov,"10,373","10,013",360,3.5
CN2905100000000,29,51,"Cole County, MO",20-Nov,"37,780","36,675","1,105",2.9
CN2905300000000,29,53,"Cooper County, MO",20-Nov,"7,285","7,038",247,3.4
CN2905500000000,29,55,"Crawford County, MO",20-Nov,"10,833","10,371",462,4.3
CN2905700000000,29,57,"Dade County, MO",20-Nov,"3,553","3,451",102,2.9
CN2905900000000,29,59,"Dallas County, MO",20-Nov,"6,897","6,625",272,3.9
CN2906100000000,29,61,"Daviess County, MO",20-Nov,"4,153","4,030",123,3
CN2906300000000,29,63,"DeKalb County, MO",20-Nov,"4,692","4,559",133,2.8
CN2906500000000,29,65,"Dent County, MO",20-Nov,"6,354","6,112",242,3.8
CN2906700000000,29,67,"Douglas County, MO",20-Nov,"5,027","4,811",216,4.3
CN2906900000000,29,69,"Dunklin County, MO",20-Nov,"11,296","10,724",572,5.1
CN2907100000000,29,71,"Franklin County, MO",20-Nov,"50,987","48,987","2,000",3.9
CN2907300000000,29,73,"Gasconade County, MO",20-Nov,"7,631","7,361",270,3.5
CN2907500000000,29,75,"Gentry County, MO",20-Nov,"3,475","3,387",88,2.5
CN2907700000000,29,77,"Greene County, MO",20-Nov,"148,565","143,598","4,967",3.3
CN2907900000000,29,79,"Grundy County, MO",20-Nov,"4,359","4,241",118,2.7
CN2908100000000,29,81,"Harrison County, MO",20-Nov,"3,835","3,730",105,2.7
